the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000001E173C28CFA54C07692BB7C69BC4140,51093,0101000020110F00003D16DAAC35D161C1EDC0C1921B215041,50573,>1m <=5m,ATBI DATABASE,,1446851629000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235515,3929290,35.471962,-83.914837,Lake Cheoah-Little Tennessee River,,1968.121338,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851629000,GRSM,UNR,,1,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000E61BA10415E754C0916213A8A4B94140,51328,0101000020110F0000D83863FBACC061C1EA551D77381E5041,50808,>1m <=5m,ATBI DATABASE,,1446851755000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263059,3926117,35.450331,-83.610654,Lower Fontana Lake-Little Tennessee River,Anthony Branch,1855.263306,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851755000,GRSM,UNR,,7,,,Campsite 98 access,Lakeview Drive East Parking #4,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065571200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000C5DB345D3FE054C05A2FFD80C4BF4140,51353,0101000020110F0000924C1300DFBA61C1426F808C9B245041,50833,>1m <=5m,ATBI DATABASE,,1446851767000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272888,3931174,35.498177,-83.503863,Noland Creek,Holder Cove Branch,2626.955322,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851767000,GRSM,UNR,,8,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087257600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007F7D14787EE054C045F63B0061BF4140,51352,0101000020110F0000EB216A9814BB61C1830FF5BF33245041,50832,>1m <=5m,ATBI DATABASE,,1446851766000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272530,3930846,35.495141,-83.507715,Noland Creek,Drinklog Branch,2573.8396,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851766000,GRSM,UNR,,1,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087257600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000093AB11273BE054C07C1C0717D8BE4140,51354,0101000020110F00005EB4696CDBBA61C1C26123EFA4235041,50834,>1m <=5m,ATBI DATABASE,,1446851767000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272891,3930373,35.490963,-83.503606,Noland Creek,Noland Creek,2426.181641,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851767000,GRSM,UNR,,7,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087257600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000001DC2032697E054C06278A391BABE4140,51348,0101000020110F0000740B3D8E29BB61C1A5910F2486235041,50828,>1m <=5m,ATBI DATABASE,,1446851764000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272379,3930286,35.490062,-83.509221,Noland Creek,,2992.0979,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851764000,GRSM,UNR,,4,,,Lower Noland-Monteith Cemetery Access,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1085443200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007D2F830682E054C0733B30970CBE4140,51349,0101000020110F0000B125A59D17BB61C1B6B301ACD0225041,50829,>1m <=5m,ATBI DATABASE,,1446851765000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272481,3929694,35.484752,-83.507932,Noland Creek,Noland Creek,2261.975342,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851765000,GRSM,UNR,,6,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087084800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005BE8105980E054C0032C307320BE4140,51351,0101000020110F00008688EA3016BB61C13433BE62E5225041,50831,>1m <=5m,ATBI DATABASE,,1446851766000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272492,3929761,35.485358,-83.50783,Noland Creek,Noland Creek,2229.935303,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851766000,GRSM,UNR,,6,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065744000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000001F3CD83737E054C0CEF25AE84EBE4140,51355,0101000020110F00001B19FA14D8BA61C1258BC3D715235041,50835,>1m <=5m,ATBI DATABASE,,1446851768000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272901,3929908,35.486776,-83.503366,Noland Creek,Noland Creek,2376.458984,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851768000,GRSM,UNR,,5,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087084800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000014817E2ABE054C044E2B58AFFBC4140,51346,0101000020110F0000BBA8632A3BBB61C18DB01710B8215041,50826,>1m <=5m,ATBI DATABASE,,1446851763000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272226,3928789,35.476542,-83.510487,Noland Creek,,2107.562744,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851763000,GRSM,UNR,,1,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087084800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000D1A4F96893E054C099AAD21B90BD4140,51347,0101000020110F000005AC6C6126BB61C18C7579D64E225041,50827,>1m <=5m,ATBI DATABASE,,1446851764000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272374,3929275,35.480954,-83.508993,Noland Creek,Noland Creek,2222.125488,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851764000,GRSM,UNR,,3,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087084800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000001C7C226135E154C00C9059D7D7BC4140,51342,0101000020110F0000D4BEF2F0AFBB61C18C34A9A88E215041,50822,>1m <=5m,ATBI DATABASE,,1446851761000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271461,3928674,35.47533,-83.518879,Noland Creek,Bearpen Branch,2376.300293,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851761000,GRSM,UNR,,4,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1085184000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000955F43C61CE154C0DA88F78183BC4140,51343,0101000020110F00003C8D500B9BBB61C1207B7DB536215041,50823,>1m <=5m,ATBI DATABASE,,1446851762000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271590,3928385,35.472756,-83.517377,Noland Creek,Noland Creek,2262.606445,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851762000,GRSM,UNR,,6,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1086825600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000008DF16EB338E154C0B283E7310CBC4140,51341,0101000020110F0000266E1BC3B2BB61C1CB23E148BA205041,50821,>1m <=5m,ATBI DATABASE,,1446851761000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271425,3927985,35.469115,-83.519082,Noland Creek,Noland Creek,2032.01355,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851761000,GRSM,UNR,,9,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1086825600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000022FD00E8F3E054C026A672B7C4BC4140,51344,0101000020110F000081EBB65578BB61C18363C0B67A215041,50824,>1m <=5m,ATBI DATABASE,,1446851762000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271822,3928600,35.474746,-83.514883,Noland Creek,Noland Creek,2109.127197,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851762000,GRSM,UNR,,6,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087084800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000DDE15812DEE054C0128A4F2FE8BC4140,51345,0101000020110F00009DD86ACA65BB61C11CC71EB49F215041,50825,>1m <=5m,ATBI DATABASE,,1446851763000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271946,3928717,35.475829,-83.51355,Noland Creek,Noland Creek,2070.148926,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851763000,GRSM,UNR,,4,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065744000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000061AA3E8F45E154C0CD11C15EBFBA4140,51340,0101000020110F000058F7D7AEBDBB61C12B9C223B5F1F5041,50820,>1m <=5m,ATBI DATABASE,,1446851760000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271325,3926860,35.458958,-83.519867,Fontana Lake-Tuckasegee River,Noland Creek,2420.622559,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851760000,GRSM,UNR,,4,,,Stiles Cemetery Access,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087344000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000C54C1045A6E154C0D4C85F48B1BA4140,51337,0101000020110F000003BFAAD10FBC61C118BAD28A501F5041,50817,>1m <=5m,ATBI DATABASE,,1446851759000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,270788,3926826,35.458528,-83.525769,Noland Creek,Noland Creek,1851.705811,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851759000,GRSM,UNR,,7,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1086825600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000CEE2D4ED9DE154C05AF6E29367BB4140,51338,0101000020110F0000C3B436BC08BC61C1122ECF9F0E205041,50818,>1m <=5m,ATBI DATABASE,,1446851760000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,270850,3927442,35.464092,-83.52526,Noland Creek,,1977.764404,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851760000,GRSM,UNR,,5,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1086825600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000004F1654DA76E154C0395DEB92BEBB4140,51339,0101000020110F000002403C8CE7BB61C1B0965E5769205041,50819,>1m <=5m,ATBI DATABASE,,1446851760000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271074,3927731,35.466747,-83.522875,Noland Creek,,2081.526367,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851760000,GRSM,UNR,,6,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1086825600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000003FDD526473E254C0899E871F4BBB4140,51336,0101000020110F000004227F07BEBC61C1388611F4F01F5041,50816,>1m <=5m,ATBI DATABASE,,1446851759000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,269665,3927376,35.463223,-83.538289,Noland Creek,,2218.819824,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851759000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1085529600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000059AD89EEA1E254C0838EFC1F32BB4140,51333,0101000020110F0000230E3E8EE5BC61C1442E08E3D61F5041,50813,>1m <=5m,ATBI DATABASE,,1446851757000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,269405,3927298,35.46246,-83.541129,Noland Creek,,2369.100586,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851757000,GRSM,UNR,,2,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088294400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000F1BD7BB741E354C07D6CD15D2DBA4140,51331,0101000020110F0000CA55D3426DBD61C16413CEFFC61E5041,50811,>1m <=5m,ATBI DATABASE,,1446851756000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,268497,3926438,35.454503,-83.550882,Fontana Lake-Tuckasegee River,Goldmine Branch,1861.640625,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851756000,GRSM,UNR,,7,,,Goldmine Loop Trail,Lakeview Drive East Parking #4,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027641600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000065F35CD2FDE254C0CB82C6A2E2BA4140,51332,0101000020110F000067DC089933BD61C1A2019700841F5041,50812,>1m <=5m,ATBI DATABASE,,1446851757000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,268889,3927042,35.460035,-83.546738,Fontana Lake-Tuckasegee River,,2131.724121,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851757000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027641600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000163AACF97CE254C07B7CC1F588BA4140,51334,0101000020110F0000C872202BC6BC61C1CA84B67F261F5041,50814,>1m <=5m,ATBI DATABASE,,1446851758000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,269595,3926720,35.457298,-83.538874,Noland Creek,Laurel Branch,2137.520996,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851758000,GRSM,UNR,,1,,,Tunnel Bypass Trail NC,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087603200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000DD4813CEB2DF54C04305956586BF4140,51356,0101000020110F00004E3E979F67BA61C1EB9784C25A245041,50836,>1m <=5m,ATBI DATABASE,,1446851768000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273661,3930944,35.496282,-83.495284,Noland Creek,Noland Creek,2693.198242,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851768000,GRSM,UNR,,7,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087257600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000F6BDBE1D7BDF54C02BFFBF89DFBF4140,51358,0101000020110F00009B5EAF5338BA61C146B23DC0B7245041,50838,>1m <=5m,ATBI DATABASE,,1446851769000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273977,3931238,35.499003,-83.491885,Noland Creek,Noland Creek,2738.967041,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851769000,GRSM,UNR,,1,,,Noland Creek Trail,Lakeview Drive East,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087257600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005E3DC6935FDD54C0CA2E7B862EBE4140,51365,0101000020110F000016E3A6186EB861C17B0F1711F4225041,50845,>1m <=5m,ATBI DATABASE,,1446851773000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,276928,3929697,35.485788,-83.458955,Deep Creek,Long Branch,4034.660156,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851773000,GRSM,UNR,,10,,,Noland Divide Trail,Deep Creek Falls And Trail Parking,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1372032000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000373A122895DB54C095686A95BDBC4140,51370,0101000020110F0000A1936AC2E8B661C1C4EA664673215041,50850,>1m <=5m,ATBI DATABASE,,1446851776000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279436,3928385,35.474529,-83.430975,Deep Creek,Hammer Branch,2031.216309,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851776000,GRSM,UNR,,8,,,Deep Creek Horse Trail,Tom Branch Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027382400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000025F917C283DA54C06239CDF87ABD4140,51374,0101000020110F00009408E88F00B661C1AD15F5CA38225041,50854,>1m <=5m,ATBI DATABASE,,1446851778000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,280966,3928989,35.480308,-83.414288,Deep Creek,Indian Creek,2059.033936,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851778000,GRSM,UNR,,6,,,Indian Creek Trail,Indian Camp Creek Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1056412800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000BFCEA65319DB54C0043876B6EBBD4140,51371,0101000020110F00003F6F3D977FB661C106123E61AE225041,50851,>1m <=5m,ATBI DATABASE,,1446851777000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,280147,3929391,35.483749,-83.423417,Deep Creek,Deep Creek,1939.737793,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851777000,GRSM,UNR,,6,,,Deep Creek Trail,Tom Branch Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027382400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007D10FDCBEFDB54C06BDAF0B4AFBA4140,51367,0101000020110F000089B682BD35B761C1C4D52BE64E1F5041,50847,>1m <=5m,ATBI DATABASE,,1446851775000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,278890,3926617,35.45848,-83.436507,Deep Creek,Deep Creek,1884.509644,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851775000,GRSM,UNR,,6,,,Noland Divide Trail,East Deep Creek Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1378252800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,by hand,No,day,cert,ATBI
