the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000FAE3D7BE89F854C0FA0A35B780BB4140,10118,0101000020110F0000C676084680CF61C18DD949D628205041,9431,>1m <=5m,ATBI DATABASE,,1446828766000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238345,3928418,35.464859,-83.883403,Lake Cheoah-Little Tennessee River,Little Tennessee River,1426.533081,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446828766000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000EA9F911CD1D754C04BB0413102E04140,10722,0101000020110F00008B29EBFEB5B361C1E1D72A4F4B465041,10002,>1m <=5m,ATBI DATABASE,,1446829090000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285513,3958822,35.75006,-83.372134,Webb Creek,,1463.951416,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829090000,GRSM,UNR,,7,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1179360000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,by hand,No,day,cert,ATBI
0101000020E61000004AF0955F17D154C0A6410DC32DE24140,10767,0101000020110F0000BE7314B9FFAD61C15FE65DC490485041,10045,>1m <=5m,ATBI DATABASE,,1446829121000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295060,3960478,35.767015,-83.267048,Cosby Creek,Buckeye Creek,1935.719238,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829121000,GRSM,UNR,,2,,,Maddron Bald Trail,Cosby Entrance Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D348F5E454D254C0057F96F3B4E04140,10756,0101000020110F00007CB2C5640DAF61C1E9C7756206475041,10034,>1m <=5m,ATBI DATABASE,,1446829115000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,293278,3959243,35.755515,-83.286428,East Fork Dunn Creek,Snag Branch,2267.432617,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829115000,GRSM,UNR,,6,,,Old Settlers Trail,Foothills Parkway Section 8a,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000017EF348AC6D154C0742FAB1505E14140,10765,0101000020110F0000B89BEE7D94AE61C1FD2EF73F5A475041,10043,>1m <=5m,ATBI DATABASE,,1446829120000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294070,3959496,35.757961,-83.277739,Cosby Creek,Indian Camp Creek,2218.28418,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829120000,GRSM,UNR,,1,,,Old Settlers Trail,Cosby Entrance Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832550400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000610EA4E666CC54C0C12A3A3993E14140,10818,0101000020110F0000260A4E2904AA61C1D56BDD03EF475041,10094,>1m <=5m,ATBI DATABASE,,1446829149000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301673,3959804,35.762298,-83.193777,Cosby Creek,,2544.579102,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829149000,GRSM,UNR,,3,,,Lower Mount Cammerer Trail,Cosby Picnic Area Parking C,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,925516800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000055304E026FCC54C0A5CC90AE82E14140,10817,0101000020110F00003BDC2A0C0BAA61C128A0AEB3DD475041,10093,>1m <=5m,ATBI DATABASE,,1446829148000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301627,3959749,35.761794,-83.194271,Cosby Creek,,2548.987061,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829148000,GRSM,UNR,,6,,,Lower Mount Cammerer Trail,Cosby Picnic Area Parking C,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,925516800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000009FCAD6EB97CC54C035F638224BE14140,10813,0101000020110F00000DC257CB2DAA61C128974090A3475041,10089,>1m <=5m,ATBI DATABASE,,1446829146000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301397,3959566,35.760098,-83.196769,Cosby Creek,Toms Creek,2474.160645,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829146000,GRSM,UNR,,3,,,Lower Mount Cammerer Trail,Cosby Picnic Area Parking C,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,925516800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000006918F5DE52CD54C0F2ECF76689E14140,10798,0101000020110F0000AE691B92CCAA61C16DF153BCE4475041,10075,>1m <=5m,ATBI DATABASE,,1446829138000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300370,3959800,35.761999,-83.208179,Cosby Creek,Toms Creek,2116.265625,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829138000,GRSM,UNR,,6,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,925516800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000D9F8BB93E9CD54C06648211203E14140,10789,0101000020110F000008E3C5904CAB61C1FF75682458475041,10067,>1m <=5m,ATBI DATABASE,,1446829134000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299528,3959364,35.757899,-83.217377,Cosby Creek,,2239.188721,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829134000,GRSM,UNR,,4,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,925257600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000619148A36ECD54C0BDC9693B65E14140,10796,0101000020110F0000A2EC3527E4AA61C1CA99F1E0BE475041,10073,>1m <=5m,ATBI DATABASE,,1446829137000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300214,3959681,35.760895,-83.209874,Cosby Creek,Cosby Creek,2074.744385,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829137000,GRSM,UNR,,9,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,925516800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000072FBE0DA1BCD54C06B88688332E14140,10803,0101000020110F00007FA67ED89DAA61C1AE90A4CB89475041,10080,>1m <=5m,ATBI DATABASE,,1446829141000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300667,3959499,35.759347,-83.204821,Cosby Creek,,2223.477295,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829141000,GRSM,UNR,,6,,,Cosby Nature Trail,Cosby Picnic Area Parking A,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,930441600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C528DF9ECDCD54C05CF80B876FE04140,10791,0101000020110F0000A98772D234AB61C14963B6BABD465041,10069,>1m <=5m,ATBI DATABASE,,1446829135000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,299671,3958861,35.753397,-83.215671,Cosby Creek,Fletcher Spring Branch,2395.994385,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829135000,GRSM,UNR,,4,,,Gabes Mountain Trail,Cosby Campground Road B,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,925257600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000A1A1EAB052CD54C0120C458C27E04140,10797,0101000020110F00004D2A016BCCAA61C1EE0ACD6672465041,10074,>1m <=5m,ATBI DATABASE,,1446829137000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300344,3958602,35.7512,-83.208168,Cosby Creek,,2427.793945,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829137000,GRSM,UNR,,6,,,Snake Den Ridge Trail,Cosby Campground Road B,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,925257600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000B1610C9326CD54C00F2A4A7955E04140,10799,0101000020110F0000CD671EF3A6AA61C1DE3FA576A2465041,10076,>1m <=5m,ATBI DATABASE,,1446829138000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300591,3958752,35.752602,-83.205475,Cosby Creek,,2314.938232,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829138000,GRSM,UNR,,5,,,Low Gap Trail,Cosby Campground Road B,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,970185600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000051EEE65887CA54C0654AA67521E14140,10841,0101000020110F0000C10653E06CA861C13EFE6AF277475041,10125,>1m <=5m,ATBI DATABASE,,1446829165000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,304311,3959360,35.758827,-83.164507,Big Creek,,4819.454102,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829165000,GRSM,UNR,,6,,,Appalachian Trail,Cosby Campground Road B,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005E0B61D28BCA54C0BEF5DAA697E04140,10851,0101000020110F000041A52DAD70A861C1886D8DB8E7465041,10123,>1m <=5m,ATBI DATABASE,,1446829164000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,304276,3958894,35.754621,-83.16478,Big Creek,,5011.081055,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829164000,GRSM,UNR,,8,,,Appalachian Trail,Cosby Campground Road B,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002185691A9FCA54C0DBE992675AE04140,10848,0101000020110F00004F4F5A0D81A861C162E9A69FA7465041,10121,>1m <=5m,ATBI DATABASE,,1446829163000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,North Carolina,304165,3958689,35.752752,-83.165957,Cosby Creek,Barnes Branch,4893.589844,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829163000,GRSM,UNR,,8,,,Appalachian Trail,Cosby Campground Road B,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005DF92A61BCCA54C0B16B80741FE04140,10846,0101000020110F000043B0A6EA99A861C15F48B2EE69465041,10119,>1m <=5m,ATBI DATABASE,,1446829162000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,North Carolina,303999,3958493,35.750953,-83.167744,Big Creek,,4864.482422,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829162000,GRSM,UNR,,6,,,Appalachian Trail,Cosby Campground Road B,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000022BF1E1621CB54C0810D5AD82BE44140,10842,0101000020110F0000D3056C72EFA861C1F4BF67BAA64A5041,10115,>1m <=5m,ATBI DATABASE,,1446829160000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,303521,3962014,35.782581,-83.17389,Pigeon River-Cripple Creek,Groundhog Creek,2372.256836,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829160000,GRSM,UNR,,1,,,Lower Mount Cammerer Trail,Cosby Entrance Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1146355200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000001DC9B85140C654C0C64AE2729DD94140,10933,0101000020110F0000FFAD5CDECAA461C1DBEF3B049B3F5041,10199,>1m <=5m,ATBI DATABASE,,1446829200000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310215,3952715,35.700111,-83.097672,Lower Cataloochee Creek,Gilliland Creek,3897.70459,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829200000,GRSM,UNR,,7,,,Mount Sterling Trail,Old Cataloochee Turnpike,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866332800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000EA0572F840C654C033B265B2A5D94140,10932,0101000020110F00003BDEF56BCBA461C1FDAF85A4A33F5041,10198,>1m <=5m,ATBI DATABASE,,1446829199000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310212,3952743,35.700362,-83.097712,Cold Springs Creek-Pigeon River,Gilliland Creek,3907.077393,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829199000,GRSM,UNR,,7,,,Mount Sterling Trail,Old Cataloochee Turnpike,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,929750400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F31D8F2873C654C0A7387D33EDD94140,10926,0101000020110F0000B50CDE0BF6A461C19C51DD6CEE3F5041,10193,>1m <=5m,ATBI DATABASE,,1446829197000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309940,3952991,35.702544,-83.100775,Cold Springs Creek-Pigeon River,Gilliland Creek,3743.044434,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829197000,GRSM,UNR,,2,,,Mount Sterling Trail,Old Cataloochee Turnpike,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,929750400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C95C93ADCFC654C032FC2B548CD94140,10919,0101000020110F000079358F9F44A561C1B60BAD1C893F5041,10186,>1m <=5m,ATBI DATABASE,,1446829193000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309422,3952674,35.699588,-83.106422,Lower Cataloochee Creek,,4159.568848,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829193000,GRSM,UNR,,6,,,Long Bunk Trail,Old Cataloochee Turnpike,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866419200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000929E2488F3C654C0BA4A77D7D9D84140,10910,0101000020110F00009F6AEB1263A561C1C0F3CD73CE3E5041,10178,>1m <=5m,ATBI DATABASE,,1446829190000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309211,3952074,35.694141,-83.10861,Lower Cataloochee Creek,,4060.489258,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829190000,GRSM,UNR,,1,,,Long Bunk Trail,Old Cataloochee Turnpike,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1116633600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000355C08F809C754C05CEE47EF33D84140,10904,0101000020110F000009F4342176A561C13E42D7F5203E5041,10173,>1m <=5m,ATBI DATABASE,,1446829188000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309075,3951515,35.689078,-83.10998,Lower Cataloochee Creek,Dude Branch,3697.16748,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446829188000,GRSM,UNR,,6,,,Long Bunk Trail,Old Cataloochee Turnpike,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866419200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D481FB800EC754C02A73149C11DC4140,10906,0101000020110F0000ECAD33FB79A561C17F9B960B2C425041,10175,>1m <=5m,ATBI DATABASE,,1446829189000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309122,3954866,35.719281,-83.110256,Big Creek,Baxter Creek,4483.44043,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829189000,GRSM,UNR,,7,,,Baxter Creek Trail,Old Cataloochee Turnpike,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865555200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000015100A1207C754C004A37E569ADC4140,10909,0101000020110F0000231B08AB73A561C16A41F013BB425041,10177,>1m <=5m,ATBI DATABASE,,1446829189000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309173,3955328,35.723453,-83.109803,Big Creek,Baxter Creek,4156.734863,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829189000,GRSM,UNR,,8,,,Baxter Creek Trail,Old Cataloochee Turnpike,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865555200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000FAEB27F9D7C554C091676937D2DD4140,10915,0101000020110F00008A165F3F72A461C12738705D01445041,10213,>1m <=5m,ATBI DATABASE,,1446829206000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310869,3956348,35.732971,-83.091303,Big Creek,,2681.561035,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829206000,GRSM,UNR,,7,,,Baxter Creek Trail,Old Cataloochee Turnpike,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865555200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000049717278EECB54C06D45C2CE3FDD4140,10824,0101000020110F0000872836E19DA961C1E7D3F72F68435041,10100,>1m <=5m,ATBI DATABASE,,1446829152000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,302254,3956040,35.728503,-83.186426,Big Creek,,5011.618164,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829152000,GRSM,UNR,,6,,,Appalachian Trail,Cosby Campground Road B,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865641600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000063AD837EA4CB54C085E26F04F4DD4140,10833,0101000020110F00006829380D5FA961C11F5ED3BA24445041,10108,>1m <=5m,ATBI DATABASE,,1446829156000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,302676,3956641,35.734002,-83.181911,Big Creek,,4463.74707,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446829156000,GRSM,UNR,,5,,,Appalachian Trail,Cosby Campground Road B,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865641600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
