the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000C9EFAC5ED7FA54C01263437ED0BC4140,210573,0101000020110F0000DC5CAD0A75D161C19BB1E1FE86215041,210378,>1m <=5m,ATBI DATABASE,,1446937995000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235112,3929651,35.475106,-83.919391,Chilhowee Lake,Cooper Camp Branch,2025.034302,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446937995000,GRSM,UNR,,9,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000005948D2CBAEF254C019C7B59277BC4140,210833,0101000020110F0000B3D2273787CA61C16EF146432A215041,210626,>1m <=5m,ATBI DATABASE,,1446938125000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,246673,3929015,35.472392,-83.791915,Eagle Creek,,2104.875977,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938125000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000005EAA774BAF254C0BC2CD7EF0ABC4140,210831,0101000020110F0000EB2A2D1E91CA61C1319206F9B8205041,210624,>1m <=5m,ATBI DATABASE,,1446938124000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,246598,3928649,35.469077,-83.792626,Eagle Creek,,1878.907349,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938124000,GRSM,UNR,,3,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006FCFF65F9CF254C0645F5480DFBC4140,210835,0101000020110F00004AF9F99177CA61C13732C4A596215041,210628,>1m <=5m,ATBI DATABASE,,1446938126000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,246785,3929364,35.475564,-83.79079,Eagle Creek,Birchfield Branch,2164.193359,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938126000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B11B9F9194F254C04EC6EBE0F1BC4140,210836,0101000020110F0000B791C8F070CA61C1AB4F35D0A9215041,210629,>1m <=5m,ATBI DATABASE,,1446938126000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,246830,3929425,35.476125,-83.790314,Eagle Creek,Birchfield Branch,2121.757812,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938126000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1082851200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000E9C82FEE8CF254C0036F6C69BABC4140,210838,0101000020110F0000703308746ACA61C1FAF595F76F215041,210631,>1m <=5m,ATBI DATABASE,,1446938127000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,246867,3929236,35.474432,-83.789848,Eagle Creek,Birchfield Branch,2220.902588,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938127000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864864000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000001A9C656FB9F254C0B781A70FABBC4140,210832,0101000020110F00006A014A4090CA61C121344BF55F215041,210625,>1m <=5m,ATBI DATABASE,,1446938124000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,246619,3929191,35.473964,-83.792564,Eagle Creek,,2163.860352,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938124000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000593161D679F254C0A44E730406BD4140,210839,0101000020110F000043E6D03C5ACA61C18B93F9D0BE215041,210632,>1m <=5m,ATBI DATABASE,,1446938128000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,246980,3929489,35.476739,-83.788682,Eagle Creek,,2161.187256,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938128000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F52AA22141F254C04434EABC2EBD4140,210843,0101000020110F00004529BD132ACA61C152EBE748E9215041,210636,>1m <=5m,ATBI DATABASE,,1446938130000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,247298,3929618,35.477982,-83.785221,Eagle Creek,,2082.052246,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938130000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009AC0F1D856F254C01C672DEE07BD4140,210840,0101000020110F0000466D43853CCA61C1712DB8CFC0215041,210633,>1m <=5m,ATBI DATABASE,,1446938128000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,247174,3929490,35.476798,-83.786547,Eagle Creek,,2074.320557,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938128000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000467E531134F254C053DD72E13FBD4140,210845,0101000020110F00002DEB6AFB1ECA61C138C9DD29FB215041,210638,>1m <=5m,ATBI DATABASE,,1446938131000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,247372,3929674,35.478505,-83.784424,Eagle Creek,,2071.313721,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938131000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1082851200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000031A2F2E417F254C0883041B75EBD4140,210791,0101000020110F00000E44F10D07CA61C1C737AD521B225041,210640,>1m <=5m,ATBI DATABASE,,1446938132000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,247531,3929774,35.479446,-83.782704,Eagle Creek,,1950.786011,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938132000,GRSM,UNR,,5,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1082851200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000B5F7C3111CF254C0732B2DF874BD4140,210846,0101000020110F0000BB8DB0990ACA61C18FEB508832225041,210639,>1m <=5m,ATBI DATABASE,,1446938131000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,247510,3929850,35.480125,-83.782959,Eagle Creek,,1971.680664,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938131000,GRSM,UNR,,8,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1082851200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000177D2677AFF354C07381C1F1D9BE4140,210811,0101000020110F0000A021693461CB61C17FEC53DEA6235041,210605,>1m <=5m,ATBI DATABASE,,1446938114000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,245310,3931122,35.491019,-83.80758,Eagle Creek,,2837.523193,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938114000,GRSM,UNR,,2,,,Lost Cove Trail,Payne Cemetery Access Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898819200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000093B1EF66CF154C0511836F832BE4140,210853,0101000020110F000027FC8DE175C961C18744C8B3F8225041,210647,>1m <=5m,ATBI DATABASE,,1446938135000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,248498,3930466,35.485924,-83.772271,Eagle Creek,Eagle Creek,1961.589355,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938135000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,by hand,No,day,cert,Northshore Road EIS
0101000020E61000005D596FC227F054C0E1F86F98C7BD4140,210897,0101000020110F00003DBDDFAF61C861C1F7A5A2B588225041,210691,>1m <=5m,ATBI DATABASE,,1446938160000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,250289,3930052,35.482647,-83.752423,Hazel Creek,,2308.983398,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938160000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,by hand,No,day,cert,Northshore Road EIS
0101000020E6100000775CC998DFF154C09364663EDEBD4140,210848,0101000020110F0000EC7BB03DD7C961C1DCABE554A0225041,210642,>1m <=5m,ATBI DATABASE,,1446938133000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,247855,3930197,35.483338,-83.779268,Eagle Creek,Eagle Creek,2003.602539,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938133000,GRSM,UNR,,9,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000210C393FD0F154C01BDEA45073BB4140,210849,0101000020110F00006C474F34CAC961C18EEB08DD1A205041,210643,>1m <=5m,ATBI DATABASE,,1446938133000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,247881,3928099,35.46445,-83.778331,Eagle Creek,Augerhole Branch,1851.886719,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938133000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,by hand,No,day,cert,Northshore Road EIS
0101000020E610000065EB160AC3F254C085B26E9835BB4140,210830,0101000020110F0000711E756898CA61C1DC677181DA1F5041,210623,>1m <=5m,ATBI DATABASE,,1446938123000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,246530,3927928,35.462566,-83.79315,Eagle Creek,,1798.396851,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938123000,GRSM,UNR,,8,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1082851200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000F960053753F354C07A0E4B5486BB4140,210826,0101000020110F0000917F39DB12CB61C14459D4B02E205041,210619,>1m <=5m,ATBI DATABASE,,1446938121000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,245739,3928224,35.46503,-83.80195,Lower Fontana Lake-Little Tennessee River,Payne Branch,1840.41687,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938121000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007A83A91277EC54C004D9B45701BA4140,210952,0101000020110F0000B268475D3FC561C182A75D19991E5041,210744,>1m <=5m,ATBI DATABASE,,1446938190000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,255432,3926636,35.453159,-83.694764,Lower Fontana Lake-Little Tennessee River,Calhoun Branch,1740.107422,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938190000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,by hand,No,day,cert,Northshore Road EIS
0101000020E61000000BF575922DED54C033BE1691B4BC4140,210950,0101000020110F000031286B5CDAC561C1277914DF69215041,210742,>1m <=5m,ATBI DATABASE,,1446938189000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,254485,3929004,35.474254,-83.705902,Hazel Creek,Rowan Branch,2022.461426,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938189000,GRSM,UNR,,6,,,Hazel Creek Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,by hand,No,day,cert,Northshore Road EIS
0101000020E61000007A2255024CED54C04FF9373FB0BC4140,210949,0101000020110F000005C80E36F4C561C13744C95D65215041,210741,>1m <=5m,ATBI DATABASE,,1446938188000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,254316,3928994,35.474122,-83.70776,Hazel Creek,Hazel Creek,1956.012451,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938188000,GRSM,UNR,,4,,,Hazel Creek Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1051574400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000017C9C6EBBED54C054666EB1A7BC4140,210942,0101000020110F0000A292BCD752C661C1B33F19725C215041,210734,>1m <=5m,ATBI DATABASE,,1446938184000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,253698,3928982,35.473861,-83.714561,Hazel Creek,Hazel Creek,1784.646362,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938184000,GRSM,UNR,,3,,,Hazel Creek Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1051574400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000D690045698EA54C083BF0E8557B94140,210961,0101000020110F0000C4E4E1C5A8C361C17FF1AE0BE81D5041,210752,>1m <=5m,ATBI DATABASE,,1446938195000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,258069,3925989,35.447977,-83.665544,Lower Fontana Lake-Little Tennessee River,Pilkey Creek,1758.529053,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938195000,GRSM,UNR,,5,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865555200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E2AC83E12EEB54C0ED8A327E4EB94140,210959,0101000020110F0000E1287DA128C461C142C283A2DE1D5041,210751,>1m <=5m,ATBI DATABASE,,1446938194000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,257234,3925981,35.447701,-83.674732,Lower Fontana Lake-Little Tennessee River,,1962.775391,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938194000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive West,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865641600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000CB1730587CE854C0F3A60E311FB94140,211026,0101000020110F000058307328DEC161C10EE05C52AD1D5041,210812,>1m <=5m,ATBI DATABASE,,1446938227000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,261056,3925718,35.446258,-83.632585,Lower Fontana Lake-Little Tennessee River,,1743.494141,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938227000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865468800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000063658FABECE654C05A6F182850B94140,211052,0101000020110F00007AE7E7B68AC061C158D6875EE01D5041,210837,>1m <=5m,ATBI DATABASE,,1446938241000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263275,3925825,35.447752,-83.608191,Lower Fontana Lake-Little Tennessee River,Chambers Creek,1763.954712,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938241000,GRSM,UNR,,5,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065484800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000223B79D546E654C0D545A1A4C1B94140,211066,0101000020110F00004305A3DEFDBF61C154C3A2AF561E5041,210850,>1m <=5m,ATBI DATABASE,,1446938249000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264204,3926185,35.451215,-83.598069,Fontana Lake-Tuckasegee River,,1941.074341,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938249000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065484800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000D23C2C4630E654C0242E80303DBA4140,211069,0101000020110F00009F0BACB5EABF61C1588A2C7FD71E5041,210853,>1m <=5m,ATBI DATABASE,,1446938250000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264340,3926600,35.454986,-83.596692,Fontana Lake-Tuckasegee River,,1918.769531,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938250000,GRSM,UNR,,8,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed,No,season,cert,Northshore Road EIS
