the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000DDCE000F33F854C0BB1500F2C4BB4140,235577,0101000020110F000042097FA636CF61C1C9D53DFC6F205041,235564,>1m <=5m,ATBI DATABASE,,1446952305000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238832,3928635,35.466941,-83.878112,Lake Cheoah-Little Tennessee River,Twentymile Creek,1302.176514,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446952305000,GRSM,UNR,,10,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1191974400000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, ,day,cert,Turbellaria and Nemertea
0101000020E610000055E6FFB891EC54C01B27B2D44FD34140,235620,0101000020110F0000F2057EFF55C561C195D179F703395041,235606,>1m <=5m,ATBI DATABASE,,1446952331000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,255885,3948575,35.650867,-83.69639,Little River-Crooked Creek,Middle Prong Little River,1239.935303,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952331000,GRSM,UNR,,4,,,Lumber Ridge Trail,Tremont Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1302134400000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E610000009160B6CA3EC54C0F4880DFA78D34140,235617,0101000020110F00007B88B50765C561C1A904DFF82E395041,235603,>1m <=5m,ATBI DATABASE,,1446952329000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,255791,3948717,35.652123,-83.69747,Little River-Crooked Creek,Middle Prong Little River,1224.651611,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952329000,GRSM,UNR,,4,,,Lumber Ridge Trail,Tremont Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1278979200000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E6100000A9DC02117BEC54C0936D4DAB42D34140,235621,0101000020110F0000B16E8FC142C561C1F833D835F6385041,235607,>1m <=5m,ATBI DATABASE,,1446952331000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256009,3948527,35.650465,-83.695007,Little River-Crooked Creek,Middle Prong Little River,1245.346313,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952331000,GRSM,UNR,,7,,,Lumber Ridge Trail,Tremont Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1277164800000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E61000004AD518A27AEC54C0EC90A92F49D34140,235622,0101000020110F0000F45F5C6342C561C19E419505FD385041,235608,>1m <=5m,ATBI DATABASE,,1446952332000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256012,3948549,35.650664,-83.694981,Little River-Crooked Creek,Middle Prong Little River,1246.908203,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952332000,GRSM,UNR,,2,,,Lumber Ridge Trail,Tremont Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1277164800000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E61000003DA0A9C011EC54C064CDF3A013D24140,235628,0101000020110F000006B52050E9C461C1C8B4337FB9375041,235614,>1m <=5m,ATBI DATABASE,,1446952336000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256563,3947485,35.641217,-83.688579,Little River-Crooked Creek,Middle Prong Little River,1396.729492,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952336000,GRSM,UNR,,4,,,Lumber Ridge Trail,Tremont Environmental Education Center Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1179273600000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, ,day,cert,Turbellaria and Nemertea
0101000020E610000061D82C5A2AEC54C05D205E6A13D24140,235626,0101000020110F00009A6F9B34FEC461C139642846B9375041,235612,>1m <=5m,ATBI DATABASE,,1446952334000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256427,3947488,35.641211,-83.690081,Little River-Crooked Creek,Middle Prong Little River,1341.912231,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952334000,GRSM,UNR,,4,,,Lumber Ridge Trail,Tremont Environmental Education Center Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1278806400000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E6100000B65F67D842EC54C0DA576A322DD24140,235625,0101000020110F00009610EA0113C561C16A56A137D4375041,235611,>1m <=5m,ATBI DATABASE,,1446952334000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256294,3947579,35.641997,-83.691576,Little River-Crooked Creek,Middle Prong Little River,1326.197388,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952334000,GRSM,UNR,,5,,,West Prong Trail,Tremont Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1279065600000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E610000061C7FE934EEC54C00C4C464C0BD24140,235624,0101000020110F00009C8EDDF81CC561C19B776ECAB0375041,235610,>1m <=5m,ATBI DATABASE,,1446952333000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256226,3947466,35.640963,-83.692292,Little River-Crooked Creek,Loan Branch,1407.401855,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952333000,GRSM,UNR,,6,,,West Prong Trail,Tremont Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1146268800000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, ,day,cert,Turbellaria and Nemertea
0101000020E61000000F5645B370EC54C073799B5A5DD24140,235623,0101000020110F00004ADFBCF339C561C188E08F8B06385041,235609,>1m <=5m,ATBI DATABASE,,1446952333000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256045,3947749,35.643467,-83.694375,Little River-Crooked Creek,Middle Prong Little River,1303.752441,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952333000,GRSM,UNR,,4,,,West Prong Trail,Tremont Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1146355200000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, ,day,cert,Turbellaria and Nemertea
0101000020E610000017BBC42BC5ED54C064AA77F087D24140,235601,0101000020110F000052022D1D5BC661C148E90F0D33385041,235587,>1m <=5m,ATBI DATABASE,,1446952319000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,254167,3947945,35.644767,-83.715155,Little River-Crooked Creek,Flint Branch,1557.880371,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952319000,GRSM,UNR,,10,,,Chestnut Top Trail,Laurel Creek Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1222646400000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E610000013AD56D2BCED54C04B7E03145CD34140,235602,0101000020110F0000341EDB0554C661C12AA178C410395041,235588,>1m <=5m,ATBI DATABASE,,1446952320000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,254233,3948662,35.651241,-83.714646,Little River-Crooked Creek,West Prong Little River,1330.87146,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952320000,GRSM,UNR,,4,,,Chestnut Top Trail,Laurel Creek Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1181174400000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, ,day,cert,Turbellaria and Nemertea
0101000020E61000003FB17ECE65ED54C0F240AB66B2D34140,235604,0101000020110F00002192F91E0AC661C172C825FE6A395041,235590,>1m <=5m,ATBI DATABASE,,1446952321000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,254722,3948941,35.653875,-83.709335,Little River-Crooked Creek,West Prong Little River,1185.384033,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952321000,GRSM,UNR,,7,,,Chestnut Top Trail,Laurel Creek Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1278979200000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E61000008FF56A06CCEF54C0DD50BBE33DD24140,235587,0101000020110F0000E60DE4C613C861C1CB3A8EA9E5375041,235573,>1m <=5m,ATBI DATABASE,,1446952310000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251292,3947774,35.642507,-83.746824,Little River-Crooked Creek,Meadow Branch,2085.288086,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952310000,GRSM,UNR,,7,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1191715200000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, ,day,cert,Turbellaria and Nemertea
0101000020E61000000956295E41EE54C0050B41BD02D24140,235599,0101000020110F000024ED2998C4C661C1C267B2D8A7375041,235585,>1m <=5m,ATBI DATABASE,,1446952318000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,253468,3947513,35.640702,-83.722736,Little River-Crooked Creek,Laurel Creek,1715.04541,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952318000,GRSM,UNR,,10,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1222646400000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E610000042673C8BAAEF54C0CAE47B16A9D14140,235590,0101000020110F0000E3256257F7C761C118A55A284A375041,235576,>1m <=5m,ATBI DATABASE,,1446952312000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251463,3947265,35.637966,-83.74478,Little River-Crooked Creek,,1928.106079,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952312000,GRSM,UNR,,7,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1191715200000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, ,day,cert,Turbellaria and Nemertea
0101000020E6100000218D4591DDEE54C0CB5348CCC8D04140,235591,0101000020110F0000E5A23A4149C761C1445DF5C75F365041,235577,>1m <=5m,ATBI DATABASE,,1446952313000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252575,3946474,35.631121,-83.732269,Little River-Crooked Creek,,1634.450684,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952313000,GRSM,UNR,,6,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1277337600000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E6100000415AE0E18CEE54C0F9D29C3B88D04140,235593,0101000020110F0000026798BA04C761C1B221EB501C365041,235579,>1m <=5m,ATBI DATABASE,,1446952314000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,253015,3946243,35.629151,-83.727345,Little River-Crooked Creek,Spence Branch,1693.510986,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952314000,GRSM,UNR,,6,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1153958400000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, ,day,cert,Turbellaria and Nemertea
0101000020E61000007DBFFCA17BEE54C01CD53E6464D04140,235597,0101000020110F00001AE92D14F6C661C17AC2A1DDF6355041,235583,>1m <=5m,ATBI DATABASE,,1446952317000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,253107,3946119,35.628057,-83.726292,Little River-Crooked Creek,Spence Branch,1575.387817,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952317000,GRSM,UNR,,5,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1153958400000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, ,day,cert,Turbellaria and Nemertea
0101000020E6100000A1B6CE3E7DEE54C04B1B25E738D04140,235594,0101000020110F000010A3C972F7C661C17CC0E56CC9355041,235580,>1m <=5m,ATBI DATABASE,,1446952315000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,253094,3945972,35.62673,-83.72639,Little River-Crooked Creek,Laurel Creek,1585.235352,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952315000,GRSM,UNR,,6,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1371859200000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,Dip sample/ scoop sample, , ,cert,Turbellaria and Nemertea
0101000020E6100000053F3FC67BEE54C05B71287E37D04140,235596,0101000020110F0000078AF932F6C661C12099B6F3C7355041,235582,>1m <=5m,ATBI DATABASE,,1446952316000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,253102,3945967,35.626687,-83.7263,Little River-Crooked Creek,Laurel Creek,1580.754395,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952316000,GRSM,UNR,,3,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1403049600000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,Dip sample/ scoop sample, , ,cert,Turbellaria and Nemertea
0101000020E6100000C5D109BF79EE54C0FF87CF3835D04140,235598,0101000020110F000013BA027AF4C661C1FC204894C5355041,235584,>1m <=5m,ATBI DATABASE,,1446952317000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,253113,3945959,35.626617,-83.726177,Little River-Crooked Creek,Laurel Creek,1580.754395,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952317000,GRSM,UNR,,6,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1274745600000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E61000002A0EAC5236EE54C0D7D0C0AE37D04140,235600,0101000020110F000041B2C636BBC661C1A4287D26C8355041,235586,>1m <=5m,ATBI DATABASE,,1446952318000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,253486,3945957,35.626692,-83.722061,Little River-Crooked Creek,,1667.680664,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952318000,GRSM,UNR,,1,,,Bote Mountain Trail,Laurel Creek Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1277337600000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E6100000F942EF8A69E554C04D43E91F85D44140,235643,0101000020110F00001FF750ED41BF61C18D4F4F41473A5041,235629,>1m <=5m,ATBI DATABASE,,1446952345000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,266039,3949350,35.660306,-83.584563,Little River-Goshen Prong,Little River,2112.047607,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446952345000,GRSM,UNR,,5,,,Elkmont Nature Trail,Elkmont Campground Road G,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1187654400000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, ,day,cert,Turbellaria and Nemertea
0101000020E61000003D037E7BA1E354C02C14DC544CD74140,235644,0101000020110F0000A1914798BEBD61C11BF071C92E3D5041,235630,>1m <=5m,ATBI DATABASE,,1446952345000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,268622,3951692,35.68201,-83.556727,West Prong Little Pigeon River Upper,Hickory Flats Branch,1687.968628,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446952345000,GRSM,UNR,,6,,,Hickory Flats Quiet Walkway,Fighting Creek Gap Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1211500800000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E610000035B208B1B2E154C0A4E971C154D64140,235645,0101000020110F000027B06A5E1ABC61C1077F82EF2B3C5041,235631,>1m <=5m,ATBI DATABASE,,1446952346000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271334,3950783,35.674455,-83.526527,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1635.143433,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446952346000,GRSM,UNR,,9,,,Bullhead View Quiet Walkway,Newfound Gap Road North,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1245196800000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E61000002171AE4531E054C08696E677D6CD4140,235646,0101000020110F0000F4053408D3BA61C1EC05D9AC4B335041,235632,>1m <=5m,ATBI DATABASE,,1446952346000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,273276,3943367,35.608101,-83.503003,Little River-Goshen Prong,,4476.601562,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446952346000,GRSM,UNR,,4,,,Little River Trail,Newfound Gap Road North,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1211500800000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E61000004A43F52527EB54C07DDCDE458ACF4140,235633,0101000020110F00004A49401022C461C1C90946F712355041,235619,>1m <=5m,ATBI DATABASE,,1446952339000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,257800,3945251,35.6214,-83.67426,Little River-Crooked Creek,Middle Prong Little River,1776.718994,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952339000,GRSM,UNR,,4,,,Middle Prong Trail,Upper Tremont Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1277251200000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, , ,cert,Turbellaria and Nemertea
0101000020E61000006A9B577FA8EB54C0EEB97BA9EDCF4140,235629,0101000020110F0000B46C75EB8FC461C1F83043CF7A355041,235615,>1m <=5m,ATBI DATABASE,,1446952336000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,257094,3945607,35.624434,-83.682155,Little River-Crooked Creek,,1658.315796,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952336000,GRSM,UNR,,3,,,Middle Prong Trail,Upper Tremont Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1154131200000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, ,day,cert,Turbellaria and Nemertea
0101000020E6100000A5CDA6F3A6EF54C03A16BD4EC8CD4140,235588,0101000020110F0000B14D614AF4C761C1E628EBE13C335041,235574,>1m <=5m,ATBI DATABASE,,1446952311000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251389,3943903,35.607669,-83.744561,Little River-Crooked Creek,Sugar Cove Prong,1799.845703,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446952311000,GRSM,UNR,,1,,,Finley Cane Trail,Laurel Creek Road,Valid,Phagocata_morgani_morgani,Phagocata  morgani morgani,30039,Unspecified,Worm,Ecological Framework: Biological Integrity | Focal Species or Communities | Forest/Woodland Community,1181260800000,Animalia, ,Platyhelminthes, ,Turbellaria,Archoophora, ,Protostomia,Ecdysozoa, ,Tricladida, , , , ,Planariidae, ,~,by hand, ,day,cert,Turbellaria and Nemertea
