the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000C9EFAC5ED7FA54C01263437ED0BC4140,222279,0101000020110F0000DC5CAD0A75D161C19BB1E1FE86215041,222210,>1m <=5m,ATBI DATABASE,,1446944661000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235112,3929651,35.475106,-83.919391,Chilhowee Lake,Cooper Camp Branch,2025.034302,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446944661000,GRSM,UNR,,9,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000C5184275C3F754C00B23CAD25FBE4140,222428,0101000020110F000067EE33DED7CE61C19AC99F7C27235041,222360,>1m <=5m,ATBI DATABASE,,1446944736000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239516,3930875,35.487292,-83.871301,Lake Cheoah-Little Tennessee River,Dalton Branch,1927.093628,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944736000,GRSM,UNR,,4,,,Wolf Ridge Trail,Twenty Mile Trailhead Parking,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1086998400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000008DB571B790F754C0F372F4D236BE4140,222445,0101000020110F0000A321F3C5ACCE61C15AECFDB8FC225041,222377,>1m <=5m,ATBI DATABASE,,1446944745000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239793,3930728,35.486041,-83.868204,Lake Cheoah-Little Tennessee River,Moore Springs Branch,1849.460938,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944745000,GRSM,UNR,,4,,,Twentymile Loop Trail,Twenty Mile Trailhead Parking,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1086998400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000BDA7E42F9CF754C0AB8AE4C31DBE4140,222441,0101000020110F0000CA75E083B6CE61C18BE9DF95E2225041,222373,>1m <=5m,ATBI DATABASE,,1446944743000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239727,3930645,35.485277,-83.868904,Lake Cheoah-Little Tennessee River,Moore Springs Branch,1804.144775,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944743000,GRSM,UNR,,4,,,Wolf Ridge Trail,Twenty Mile Trailhead Parking,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006A7B56FA32F754C026DBAB5C16BE4140,222461,0101000020110F00009D2333295DCE61C18A0F1CDDDA225041,222393,>1m <=5m,ATBI DATABASE,,1446944753000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,240309,3930603,35.485051,-83.862482,Lake Cheoah-Little Tennessee River,,2206.59082,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944753000,GRSM,UNR,,7,,,Twentymile Loop Trail,Twenty Mile Trailhead Parking,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898560000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000519FB98E7EF754C074FC004645BE4140,222447,0101000020110F0000B588CA599DCE61C1639E3FCB0B235041,222379,>1m <=5m,ATBI DATABASE,,1446944745000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239895,3930774,35.486482,-83.867095,Lake Cheoah-Little Tennessee River,Moore Springs Branch,1892.86084,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944745000,GRSM,UNR,,6,,,Twentymile Loop Trail,Twenty Mile Trailhead Parking,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020384000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000001FBF0831EFF754C04C1EF1590EBF4140,222419,0101000020110F0000BC66C702FDCE61C16495EA88DD235041,222351,>1m <=5m,ATBI DATABASE,,1446944732000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239291,3931473,35.492619,-83.87397,Lake Cheoah-Little Tennessee River,,2550.73291,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944732000,GRSM,UNR,,6,,,Wolf Ridge Trail,Twenty Mile Trailhead Parking,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000003F6A975F9BF754C0F3E8B3F4C2BF4140,222443,0101000020110F00001E51F7D2B5CE61C1B41A19EF99245041,222375,>1m <=5m,ATBI DATABASE,,1446944744000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239773,3932071,35.49813,-83.868854,Lake Cheoah-Little Tennessee River,,2996.520996,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944744000,GRSM,UNR,,7,,,Wolf Ridge Trail,Twenty Mile Trailhead Parking,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,896745600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F503F196F8F554C0F4F3159A27BE4140,222521,0101000020110F0000E43DA02652CD61C12C7E6CD8EC225041,222453,>1m <=5m,ATBI DATABASE,,1446944783000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,242052,3930611,35.485577,-83.843294,Lake Cheoah-Little Tennessee River,,2199.261963,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944783000,GRSM,UNR,,10,,,Twentymile Loop Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898560000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006BEC4A7FBAF554C09C1CDBBE09BE4140,222536,0101000020110F0000F448726A1DCD61C1035E57B4CD225041,222468,>1m <=5m,ATBI DATABASE,,1446944791000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,242393,3930500,35.484666,-83.839504,Lake Cheoah-Little Tennessee River,,2294.423584,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944791000,GRSM,UNR,,6,,,Twentymile Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000961FAE58C0F554C0345F2D9003BE4140,222534,0101000020110F0000F0972D6222CD61C1881E9441C7225041,222466,>1m <=5m,ATBI DATABASE,,1446944790000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,242360,3930480,35.484477,-83.839861,Lake Cheoah-Little Tennessee River,,2275.038574,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944790000,GRSM,UNR,,6,,,Twentymile Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1086998400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000003BFB49033FF554C0E4AEB0B085BE4140,222585,0101000020110F0000A29C5C8AB4CC61C1BB41F4FB4E235041,222517,>1m <=5m,ATBI DATABASE,,1446944817000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,243089,3930900,35.488448,-83.831967,Lake Cheoah-Little Tennessee River,,2526.278809,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944817000,GRSM,UNR,,2,,,Twentymile Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000004545D9B10AF454C0CB8CA4D577BF4140,222647,0101000020110F00008C3690AFAECB61C16840A7914B245041,222579,>1m <=5m,ATBI DATABASE,,1446944851000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,244820,3931671,35.495838,-83.813149,Eagle Creek,,3797.356445,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944851000,GRSM,UNR,,7,,,Appalachian Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864259200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A9B9175619F454C075EFD84430BF4140,222643,0101000020110F00003DB7F21EBBCB61C11A714FEA00245041,222575,>1m <=5m,ATBI DATABASE,,1446944849000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,244732,3931431,35.493654,-83.814042,Eagle Creek,,3797.363037,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944849000,GRSM,UNR,,9,,,Appalachian Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864259200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002641F5F825F454C0A86FBF9AC8BE4140,222642,0101000020110F0000EFFC51DAC5CB61C1B85801C894235041,222574,>1m <=5m,ATBI DATABASE,,1446944848000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,244652,3931082,35.49049,-83.814814,Eagle Creek,Proctor Branch,3562.090332,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944848000,GRSM,UNR,,6,,,Lost Cove Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898819200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C61563D58AF454C03CC40C7BC4BE4140,222625,0101000020110F000089669E831BCC61C1D316D07A90235041,222557,>1m <=5m,ATBI DATABASE,,1446944838000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,244093,3931084,35.490364,-83.82097,Lake Cheoah-Little Tennessee River,Proctor Branch,3392.581787,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944838000,GRSM,UNR,,5,,,Twentymile Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864259200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000AF0E1D8EB0F454C0A2D4D099C3BE4140,222619,0101000020110F0000595E148D3BCC61C16E66DF8F8F235041,222551,>1m <=5m,ATBI DATABASE,,1446944835000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,243884,3931087,35.490337,-83.823272,Lake Cheoah-Little Tennessee River,,3272.786133,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944835000,GRSM,UNR,,8,,,Twentymile Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864259200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B3609BBAD6F454C0DC27F100A9BE4140,222613,0101000020110F00000D7FDCF85BCC61C10B9E9ED173235041,222545,>1m <=5m,ATBI DATABASE,,1446944832000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,243670,3931003,35.489526,-83.825602,Lake Cheoah-Little Tennessee River,Proctor Branch,3025.907959,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944832000,GRSM,UNR,,7,,,Twentymile Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000000F90CF2EB6F454C0CC60CE64A6BE4140,222617,0101000020110F0000830AAA5440CC61C14AF9B21871235041,222549,>1m <=5m,ATBI DATABASE,,1446944834000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,243850,3930989,35.489446,-83.823615,Lake Cheoah-Little Tennessee River,Proctor Branch,3103.580566,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944834000,GRSM,UNR,,8,,,Twentymile Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A2BF9D32E1F554C06E9314DCF8BD4140,222528,0101000020110F00007F4ABD483ECD61C13FE79D17BC225041,222460,>1m <=5m,ATBI DATABASE,,1446944787000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,242177,3930449,35.48415,-83.841866,Lake Cheoah-Little Tennessee River,,2244.716309,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944787000,GRSM,UNR,,2,,,Twentymile Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000754D0907E9F554C0CE3F17A0FCBD4140,222525,0101000020110F0000C21418EF44CD61C13EBC1705C0225041,222457,>1m <=5m,ATBI DATABASE,,1446944785000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,242134,3930463,35.484265,-83.842344,Lake Cheoah-Little Tennessee River,,2259.143799,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944785000,GRSM,UNR,,7,,,Twentymile Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020297600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000005A917A4AECF354C03FB43A3903BC4140,222649,0101000020110F0000C21125DD94CB61C185BFDEEDB0205041,222581,>1m <=5m,ATBI DATABASE,,1446944852000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,244903,3928671,35.468842,-83.811293,Lake Cheoah-Little Tennessee River,,2721.91626,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944852000,GRSM,UNR,,7,,,Appalachian Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A7498E13DDF354C02C839ABC29BC4140,222654,0101000020110F0000F67C2FF187CB61C184BC7017D9205041,222586,>1m <=5m,ATBI DATABASE,,1446944854000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,244991,3928799,35.470017,-83.810364,Lake Cheoah-Little Tennessee River,,2827.183105,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944854000,GRSM,UNR,,10,,,Appalachian Trail,Lakeview Drive West,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009EF5F6D5DFF354C09BBFC48A60BC4140,222653,0101000020110F0000088723498ACB61C11242A93E12215041,222585,>1m <=5m,ATBI DATABASE,,1446944854000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,244981,3928985,35.471689,-83.810533,Lake Cheoah-Little Tennessee River,,2965.071289,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944854000,GRSM,UNR,,10,,,Appalachian Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D1DAC518DEF354C06CA387CF8DBC4140,222656,0101000020110F0000F28709CF88CB61C1A00E1E7441215041,222588,>1m <=5m,ATBI DATABASE,,1446944855000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,244995,3929138,35.473071,-83.810427,Lake Cheoah-Little Tennessee River,,3073.636963,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944855000,GRSM,UNR,,7,,,Appalachian Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E774B405DFF354C0FD1BA197B8BC4140,222655,0101000020110F0000E580439889CB61C1FFBAD0116E215041,222587,>1m <=5m,ATBI DATABASE,,1446944855000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,244994,3929283,35.474376,-83.810483,Lake Cheoah-Little Tennessee River,,3169.223145,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944855000,GRSM,UNR,,6,,,Appalachian Trail,Payne Cemetery Access Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000ADFEAF0AB9F254C02C46076B36BC4140,222712,0101000020110F0000FEABC1EA8FCA61C17673EA50E6205041,222644,>1m <=5m,ATBI DATABASE,,1446944885000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,246610,3928796,35.470404,-83.79254,Eagle Creek,,2013.728149,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944885000,GRSM,UNR,,3,,,Lakeshore Trail,Lakeview Drive West,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006FCFF65F9CF254C0645F5480DFBC4140,222718,0101000020110F00004AF9F99177CA61C13732C4A596215041,222650,>1m <=5m,ATBI DATABASE,,1446944889000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,246785,3929364,35.475564,-83.79079,Eagle Creek,Birchfield Branch,2164.193359,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944889000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive West,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E9C82FEE8CF254C0036F6C69BABC4140,222720,0101000020110F0000703308746ACA61C1FAF595F76F215041,222652,>1m <=5m,ATBI DATABASE,,1446944890000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,246867,3929236,35.474432,-83.789848,Eagle Creek,Birchfield Branch,2220.902588,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944890000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive West,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864864000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009AC0F1D856F254C01C672DEE07BD4140,222728,0101000020110F0000466D43853CCA61C1712DB8CFC0215041,222660,>1m <=5m,ATBI DATABASE,,1446944894000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,247174,3929490,35.476798,-83.786547,Eagle Creek,,2074.320557,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944894000,GRSM,UNR,,7,,,Lakeshore Trail,Lakeview Drive West,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B5F7C3111CF254C0732B2DF874BD4140,222741,0101000020110F0000BB8DB0990ACA61C18FEB508832225041,222673,>1m <=5m,ATBI DATABASE,,1446944901000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,247510,3929850,35.480125,-83.782959,Eagle Creek,,1971.680664,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446944901000,GRSM,UNR,,8,,,Lakeshore Trail,Lakeview Drive West,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1082851200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,INHS plant survey
