the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000023C9FA6D32FB54C0AC37CCD2B9BD4140,211763,0101000020110F0000CD9FF960C2D161C1BF356D587A225041,211526,>1m <=5m,ATBI DATABASE,,1446938632000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234631,3930456,35.482227,-83.924949,Chilhowee Lake,,2083.352539,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938632000,GRSM,UNR,,2,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000163AACF97CE254C07B7CC1F588BA4140,211946,0101000020110F0000C872202BC6BC61C1CA84B67F261F5041,211709,>1m <=5m,ATBI DATABASE,,1446938730000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,269595,3926720,35.457298,-83.538874,Noland Creek,Laurel Branch,2137.520996,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938730000,GRSM,UNR,,1,,,Tunnel Bypass Trail NC,Lakeview Drive East,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087603200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000DD4813CEB2DF54C04305956586BF4140,211969,0101000020110F00004E3E979F67BA61C1EB9784C25A245041,211732,>1m <=5m,ATBI DATABASE,,1446938741000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273661,3930944,35.496282,-83.495284,Noland Creek,Noland Creek,2693.198242,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938741000,GRSM,UNR,,7,,,Noland Creek Trail,Lakeview Drive East,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087257600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000F6BDBE1D7BDF54C02BFFBF89DFBF4140,211971,0101000020110F00009B5EAF5338BA61C146B23DC0B7245041,211734,>1m <=5m,ATBI DATABASE,,1446938743000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273977,3931238,35.499003,-83.491885,Noland Creek,Noland Creek,2738.967041,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938743000,GRSM,UNR,,1,,,Noland Creek Trail,Lakeview Drive East,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087257600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000004357646CCFDC54C05D35105160BD4140,211991,0101000020110F000075FD98AAF3B761C1D56016FE1C225041,211754,>1m <=5m,ATBI DATABASE,,1446938754000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,277709,3928979,35.479495,-83.450156,Deep Creek,,3456.295166,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938754000,GRSM,UNR,,4,,,Noland Divide Trail,Deep Creek Falls And Trail Parking,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027382400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000002B67C9C5D3DC54C04C7834A8D2BC4140,211990,0101000020110F00001B43345CF7B761C1D4CB954089215041,211753,>1m <=5m,ATBI DATABASE,,1446938754000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,277673,3928500,35.475172,-83.450422,Deep Creek,,2873.65625,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938754000,GRSM,UNR,,2,,,Noland Divide Trail,Deep Creek Falls And Trail Parking,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1120608000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,by hand,No,day,cert,PKnob gall inventory
0101000020E6100000891CBBD400D154C0951BB84F03E04140,212008,0101000020110F0000351FE493ECAD61C18552F27A4C465041,211771,>1m <=5m,ATBI DATABASE,,1446938765000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,295141,3958598,35.750094,-83.265672,Cosby Creek,Cole Creek,2804.676514,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938765000,GRSM,UNR,,6,,,Gabes Mountain Trail,Cosby Campground Road B,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,956620800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000779C77A35CD154C0262714DBCAE14140,212007,0101000020110F00004CBFC58C3AAE61C17FF1373E29485041,211770,>1m <=5m,ATBI DATABASE,,1446938765000,DERV,JONES COVE,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294670,3960152,35.763996,-83.271275,Cosby Creek,Cole Creek,2064.404053,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938765000,GRSM,UNR,,5,,,Maddron Bald Trail,Cosby Entrance Road,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,956707200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000398181D119C854C042A659F9D5DE4140,212021,0101000020110F0000C92CF7025DA661C1F52E252711455041,211784,>1m <=5m,ATBI DATABASE,,1446938773000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,307698,3957296,35.740898,-83.126572,Big Creek,Big Creek,2066.616943,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938773000,GRSM,UNR,,4,,,Big Creek Trail,Big Creek Campground Loop Road,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,957139200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000DF81A6CA1CCD54C003361519C5DF4140,212017,0101000020110F0000BAFF21A49EAA61C1B5CA21600B465041,211780,>1m <=5m,ATBI DATABASE,,1446938771000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300634,3958262,35.748196,-83.204878,Cosby Creek,,2567.105957,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938771000,GRSM,UNR,,6,,,Cosby Horse Trail,Cosby Campground Road B,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,957052800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E61000004D6CFFDCEDCC54C00914814F4BD24140,212016,0101000020110F0000AB0EEFC876AA61C1C32535B0F3375041,211779,>1m <=5m,ATBI DATABASE,,1446938770000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,300631,3946577,35.642916,-83.202014,Straight Fork Raven Fork,,5181.721191,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938770000,GRSM,UNR,,6,,,Balsam Mountain Trail,Balsam Mountain Road (closed Winter),Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1369612800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000A0D5A95528CD54C01D8607BB0BD24140,212015,0101000020110F0000C586D371A8AA61C1572B2D3EB1375041,211778,>1m <=5m,ATBI DATABASE,,1446938769000,DERV,LUFTEE KNOB,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,300303,3946369,35.640976,-83.205583,Straight Fork Raven Fork,,4721.746094,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938769000,GRSM,UNR,,7,,,Beech Gap Trail,Balsam Mountain Road (closed Winter),Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1369612800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed,No,day,cert,ATBI
0101000020E610000087EFCC1DA0C554C0F4B18772B9D04140,212023,0101000020110F0000D4A4ECCE42A461C1308BAABD4F365041,211786,>1m <=5m,ATBI DATABASE,,1446938774000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,310936,3944991,35.630653,-83.087894,Upper Cataloochee Creek,Caldwell Fork,2635.723633,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446938774000,GRSM,UNR,,6,,,Cataloochee Horse Trail,Cataloochee Entrance Road,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,906595200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000AF14926467C354C0D4735DC8C8D24140,212026,0101000020110F000006698CCA5FA261C1D563EBD176385041,211789,>1m <=5m,ATBI DATABASE,,1446938775000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,314117,3946710,35.646746,-83.053182,Lower Cataloochee Creek,Hoglen Branch,3699.446533,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446938775000,GRSM,UNR,,7,,,Cataloochee Divide Trail,Old Cataloochee Turnpike,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898473600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007167D61A36C554C02EF69DBA0DCB4140,212024,0101000020110F00002469CBC5E8A361C1385EE83A63305041,211787,>1m <=5m,ATBI DATABASE,,1446938775000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,311418,3940064,35.58635,-83.081423,Upper Cataloochee Creek,McKee Branch,4544.246582,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446938775000,GRSM,UNR,,4,,,McKee Branch Trail,The Purchase Road (closed Winter),Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,929923200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000009B195BDAD9C654C024719B18AEC94140,212022,0101000020110F00009CD1CC434DA561C1D8A89507F42E5041,211785,>1m <=5m,ATBI DATABASE,,1446938774000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,309071,3938923,35.575619,-83.107043,Upper Cataloochee Creek,Double Gap Branch,4174.820801,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446938774000,GRSM,UNR,,8,,,Hemphill Bald Trail,The Purchase Road (closed Winter),Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900374400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000065AD67BCD8C354C00D249185C1CB4140,212025,0101000020110F00000DAAB40DC0A261C177D972001F315041,211788,>1m <=5m,ATBI DATABASE,,1446938775000,DERV,DELLWOOD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,313363,3940632,35.591836,-83.0601,Lower Johnathans Creek,,4338.147461,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446938775000,GRSM,UNR,,6,,,Science Center Trail,The Purchase Road (closed Winter),Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,935020800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000632DDBDA04CA54C07B3246BE27C74140,212020,0101000020110F00008D1C8F0CFEA761C164968030512C5041,211783,>1m <=5m,ATBI DATABASE,,1446938773000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,304537,3936832,35.555894,-83.156542,Upper Cataloochee Creek,,5167.756836,,,dd,GCS,NAD83,17,,Cataloochee District,TPCOLSON,TPCOLSON,1446938773000,GRSM,UNR,,6,,,Hemphill Bald Trail,Heintooga Ridge Road,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027296000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000045221E30BFCB54C03AB5DF4CDFCE4140,212019,0101000020110F0000C93700B975A961C1B1BEEB5660345041,211782,>1m <=5m,ATBI DATABASE,,1446938772000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,302238,3943574,35.616183,-83.18354,Straight Fork Raven Fork,Right Prong Ledge Creek,4672.271484,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938772000,GRSM,UNR,,5,,,Spruce Mountain Trail,Balsam Mountain Road (closed Winter),Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,999129600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005FD846AECECD54C053C8C78ED0CF4140,212014,0101000020110F000026A6F3B835AB61C18B3E84665C355041,211777,>1m <=5m,ATBI DATABASE,,1446938769000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,299340,3944456,35.623545,-83.215736,Straight Fork Raven Fork,Straight Fork Raven Fork,3348.5354,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938769000,GRSM,UNR,,7,,,Beech Gap Trail,Balsam Mountain Road (closed Winter),Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,999129600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000039DD00D36CCC54C0CCDDD9F13BCC4140,212018,0101000020110F000090EA263109AA61C13A2D71DD9E315041,211781,>1m <=5m,ATBI DATABASE,,1446938771000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,301227,3941309,35.595573,-83.194138,Straight Fork Raven Fork,,4929.011719,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938771000,GRSM,UNR,,6,,,Spruce Mountain Trail,Balsam Mountain Road (closed Winter),Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,999129600000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000199D8701D5CF54C0A207A6E95FCE4140,212011,0101000020110F000097B4ACEFEDAC61C10013C441DB335041,211774,>1m <=5m,ATBI DATABASE,,1446938766000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,296446,3943273,35.612295,-83.247372,Upper Raven Fork,,4320.362793,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938766000,GRSM,UNR,,9,,,Enloe Creek Trail,Straight Fork Road,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,924998400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000CAFA30EFAFCE54C0CAFFAC4540CE4140,212013,0101000020110F00006B26C807F5AB61C191EEED33BA335041,211776,>1m <=5m,ATBI DATABASE,,1446938768000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,298064,3943129,35.61133,-83.229484,Straight Fork Raven Fork,Hyatt Creek,3321.738525,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938768000,GRSM,UNR,,6,,,Hyatt Ridge Trail,Straight Fork Road,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,998870400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000001165DF7DC4CE54C0E9975D37F2CE4140,212012,0101000020110F000031F4607D06AC61C10B480B1A74345041,211775,>1m <=5m,ATBI DATABASE,,1446938767000,DERV,BUNCHES BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,297964,3943734,35.61676,-83.230739,Straight Fork Raven Fork,Hyatt Creek,3685.529297,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938767000,GRSM,UNR,,4,,,Hyatt Ridge Trail,Hyatt Ridge Trailhead,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,998870400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000000FD3DA0EAFD754C0B9422F0E74CB4140,212001,0101000020110F00005618F61299B361C12D0E9518CE305041,211764,>1m <=5m,ATBI DATABASE,,1446938760000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,285271,3941002,35.589472,-83.370056,Upper Oconaluftee River,Beech Flats Prong,2980.354736,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938760000,GRSM,UNR,,10,,,Kanati Fork Quiet Walkway,Newfound Gap Road South,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027468800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007AB14E9AC8D254C03C75E7B427C54140,212005,0101000020110F0000378831AA6FAF61C1BEFE09B43A2A5041,211768,>1m <=5m,ATBI DATABASE,,1446938763000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,292082,3935379,35.540267,-83.29349,Lower Oconaluftee River,Tow String Creek,2323.737305,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938763000,GRSM,UNR,,8,,,Chambers Cemetery Access,Tow String Road,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027296000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000404F45225BD354C01147635C0DC14140,212004,0101000020110F000053A11D1DECAF61C14581D9A1F2255041,211767,>1m <=5m,ATBI DATABASE,,1446938762000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,291188,3931842,35.508213,-83.302433,Lower Oconaluftee River,Oconaluftee River,2009.75,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938762000,GRSM,UNR,,6,,,Oconaluftee River Trail,Newfound Gap Road South,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,924566400000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000009AA7892ABBD354C0C410C46FC6C14140,212003,0101000020110F0000D0998AAC3DB061C1561BB0BBB3265041,211766,>1m <=5m,ATBI DATABASE,,1446938762000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,290671,3932481,35.513861,-83.308295,Lower Oconaluftee River,,2212.003662,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938762000,GRSM,UNR,,7,,,Enloe-Mingus Cemetery Access,Newfound Gap Road South,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1371168000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000004DEC3AE4BED254C0F35B788EA3C24140,212006,0101000020110F0000B46EC46A67AF61C1C0D586759A275041,211769,>1m <=5m,ATBI DATABASE,,1446938764000,DERV,SMOKEMONT,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,292085,3933197,35.520609,-83.292897,Lower Raven Fork,,2243.489502,,,dd,GCS,NAD83,17,,Oconaluftee District,TPCOLSON,TPCOLSON,1446938764000,GRSM,UNR,,10,,,Nations Cemetery Access,Oconaluftee Job Corps Center Access Road,Valid,Maianthemum_racemosum_racemosum,Maianthemum  racemosum racemosum,23807,Feathery False Solomon's-seal,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027468800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Liliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
