the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000001E173C28CFA54C07692BB7C69BC4140,232640,0101000020110F00003D16DAAC35D161C1EDC0C1921B215041,232538,>1m <=5m,ATBI DATABASE,,1446950577000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235515,3929290,35.471962,-83.914837,Lake Cheoah-Little Tennessee River,,1968.121338,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950577000,GRSM,UNR,,1,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000093AB11273BE054C07C1C0717D8BE4140,232847,0101000020110F00005EB4696CDBBA61C1C26123EFA4235041,232731,>1m <=5m,ATBI DATABASE,,1446950685000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272891,3930373,35.490963,-83.503606,Noland Creek,Noland Creek,2426.181641,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950685000,GRSM,UNR,,7,,,Noland Creek Trail,Lakeview Drive East,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087257600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000001DC2032697E054C06278A391BABE4140,232841,0101000020110F0000740B3D8E29BB61C1A5910F2486235041,232726,>1m <=5m,ATBI DATABASE,,1446950682000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272379,3930286,35.490062,-83.509221,Noland Creek,,2992.0979,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950682000,GRSM,UNR,,4,,,Lower Noland-Monteith Cemetery Access,Lakeview Drive East,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1085443200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007D2F830682E054C0733B30970CBE4140,232842,0101000020110F0000B125A59D17BB61C1B6B301ACD0225041,232727,>1m <=5m,ATBI DATABASE,,1446950682000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272481,3929694,35.484752,-83.507932,Noland Creek,Noland Creek,2261.975342,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950682000,GRSM,UNR,,6,,,Noland Creek Trail,Lakeview Drive East,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087084800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000000F482F5B4CE054C0E555532221BE4140,232845,0101000020110F00003469D408EABA61C17D8E6A19E6225041,232730,>1m <=5m,ATBI DATABASE,,1446950684000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272780,3929756,35.485379,-83.504656,Noland Creek,Noland Creek,2333.887207,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950684000,GRSM,UNR,,6,,,Noland Creek Trail,Lakeview Drive East,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1083283200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000001F3CD83737E054C0CEF25AE84EBE4140,232848,0101000020110F00001B19FA14D8BA61C1258BC3D715235041,232732,>1m <=5m,ATBI DATABASE,,1446950685000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272901,3929908,35.486776,-83.503366,Noland Creek,Noland Creek,2376.458984,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950685000,GRSM,UNR,,5,,,Noland Creek Trail,Lakeview Drive East,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087084800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000009B540956A2E054C0BB2FC72818BD4140,232840,0101000020110F0000CA2DA70E33BB61C11053A3BCD1215041,232725,>1m <=5m,ATBI DATABASE,,1446950681000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272281,3928871,35.477293,-83.509904,Noland Creek,,2122.973633,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950681000,GRSM,UNR,,4,,,Noland Creek Trail,Lakeview Drive East,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1083283200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000014817E2ABE054C044E2B58AFFBC4140,232837,0101000020110F0000BBA8632A3BBB61C18DB01710B8215041,232722,>1m <=5m,ATBI DATABASE,,1446950680000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272226,3928789,35.476542,-83.510487,Noland Creek,,2107.562744,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950680000,GRSM,UNR,,1,,,Noland Creek Trail,Lakeview Drive East,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087084800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000955F43C61CE154C0DA88F78183BC4140,232834,0101000020110F00003C8D500B9BBB61C1207B7DB536215041,232719,>1m <=5m,ATBI DATABASE,,1446950678000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271590,3928385,35.472756,-83.517377,Noland Creek,Noland Creek,2262.606445,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950678000,GRSM,UNR,,6,,,Noland Creek Trail,Lakeview Drive East,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1086825600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000022FD00E8F3E054C026A672B7C4BC4140,232836,0101000020110F000081EBB65578BB61C18363C0B67A215041,232721,>1m <=5m,ATBI DATABASE,,1446950680000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271822,3928600,35.474746,-83.514883,Noland Creek,Noland Creek,2109.127197,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950680000,GRSM,UNR,,6,,,Noland Creek Trail,Lakeview Drive East,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087084800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000BE1B1FEEA9E054C0250F5CD6DEBC4140,232838,0101000020110F0000CEDDC38139BB61C1BD2681F495215041,232723,>1m <=5m,ATBI DATABASE,,1446950680000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272234,3928678,35.475544,-83.510368,Noland Creek,Noland Creek,2271.351074,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950680000,GRSM,UNR,,7,,,Noland Creek Trail,Lakeview Drive East,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1085097600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000061AA3E8F45E154C0CD11C15EBFBA4140,232833,0101000020110F000058F7D7AEBDBB61C12B9C223B5F1F5041,232718,>1m <=5m,ATBI DATABASE,,1446950678000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271325,3926860,35.458958,-83.519867,Fontana Lake-Tuckasegee River,Noland Creek,2420.622559,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950678000,GRSM,UNR,,4,,,Stiles Cemetery Access,Lakeview Drive East,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087344000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000BF97CFADC8E154C0E527C53645BA4140,232811,0101000020110F00008753F00A2DBC61C1A48F07DDDF1E5041,232716,>1m <=5m,ATBI DATABASE,,1446950677000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,270588,3926465,35.45523,-83.527869,Noland Creek,Noland Creek,1786.006226,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950677000,GRSM,UNR,,6,,,Noland Creek Trail,Lakeview Drive East,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1083283200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000004F1654DA76E154C0395DEB92BEBB4140,232832,0101000020110F000002403C8CE7BB61C1B0965E5769205041,232717,>1m <=5m,ATBI DATABASE,,1446950677000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271074,3927731,35.466747,-83.522875,Noland Creek,,2081.526367,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950677000,GRSM,UNR,,6,,,Noland Creek Trail,Lakeview Drive East,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1086825600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000623BB7871FE354C079C26BC72FBB4140,232830,0101000020110F00007250F23950BD61C143B8CD70D41F5041,232714,>1m <=5m,ATBI DATABASE,,1446950676000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,268709,3927308,35.462389,-83.548795,Fontana Lake-Tuckasegee River,,2146.059326,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950676000,GRSM,UNR,,10,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1083196800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000163AACF97CE254C07B7CC1F588BA4140,232831,0101000020110F0000C872202BC6BC61C1CA84B67F261F5041,232715,>1m <=5m,ATBI DATABASE,,1446950677000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,269595,3926720,35.457298,-83.538874,Noland Creek,Laurel Branch,2137.520996,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950677000,GRSM,UNR,,1,,,Tunnel Bypass Trail NC,Lakeview Drive East,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087603200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000004357646CCFDC54C05D35105160BD4140,232857,0101000020110F000075FD98AAF3B761C1D56016FE1C225041,232740,>1m <=5m,ATBI DATABASE,,1446950690000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,277709,3928979,35.479495,-83.450156,Deep Creek,,3456.295166,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950690000,GRSM,UNR,,4,,,Noland Divide Trail,Deep Creek Falls And Trail Parking,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027382400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000373A122895DB54C095686A95BDBC4140,232861,0101000020110F0000A1936AC2E8B661C1C4EA664673215041,232744,>1m <=5m,ATBI DATABASE,,1446950692000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,279436,3928385,35.474529,-83.430975,Deep Creek,Hammer Branch,2031.216309,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950692000,GRSM,UNR,,8,,,Deep Creek Horse Trail,Tom Branch Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027382400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000001D7754797EDA54C0E55A4EF89BBD4140,232862,0101000020110F00004BF50013FCB561C1DC3F72355B225041,232745,>1m <=5m,ATBI DATABASE,,1446950693000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,280998,3929100,35.481315,-83.413965,Deep Creek,Indian Creek,2092.820801,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950693000,GRSM,UNR,,4,,,Indian Creek Trail,Indian Camp Creek Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1056412800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000007D10FDCBEFDB54C06BDAF0B4AFBA4140,232858,0101000020110F000089B682BD35B761C1C4D52BE64E1F5041,232741,>1m <=5m,ATBI DATABASE,,1446950691000,DERV,BRYSON CITY,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,278890,3926617,35.45848,-83.436507,Deep Creek,Deep Creek,1884.509644,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950691000,GRSM,UNR,,6,,,Noland Divide Trail,East Deep Creek Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1378252800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,by hand,No,day,cert,ATBI
0101000020E610000039A636EA61CC54C0C3716130C1E14140,232895,0101000020110F0000B0133CEDFFA961C1803A08201F485041,232775,>1m <=5m,ATBI DATABASE,,1446950711000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301704,3959959,35.763701,-83.193472,Cosby Creek,Riding Fork,2543.070557,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446950711000,GRSM,UNR,,8,,,Lower Mount Cammerer Trail,Cosby Entrance Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,970185600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000610EA4E666CC54C0C12A3A3993E14140,232894,0101000020110F0000260A4E2904AA61C1D56BDD03EF475041,232774,>1m <=5m,ATBI DATABASE,,1446950710000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301673,3959804,35.762298,-83.193777,Cosby Creek,,2544.579102,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446950710000,GRSM,UNR,,3,,,Lower Mount Cammerer Trail,Cosby Picnic Area Parking C,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,925516800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000055304E026FCC54C0A5CC90AE82E14140,232892,0101000020110F00003BDC2A0C0BAA61C128A0AEB3DD475041,232773,>1m <=5m,ATBI DATABASE,,1446950710000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301627,3959749,35.761794,-83.194271,Cosby Creek,,2548.987061,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446950710000,GRSM,UNR,,6,,,Lower Mount Cammerer Trail,Cosby Picnic Area Parking C,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,925516800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000009FCAD6EB97CC54C035F638224BE14140,232891,0101000020110F00000DC257CB2DAA61C128974090A3475041,232772,>1m <=5m,ATBI DATABASE,,1446950709000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,301397,3959566,35.760098,-83.196769,Cosby Creek,Toms Creek,2474.160645,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446950709000,GRSM,UNR,,3,,,Lower Mount Cammerer Trail,Cosby Picnic Area Parking C,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,925516800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000619148A36ECD54C0BDC9693B65E14140,232890,0101000020110F0000A2EC3527E4AA61C1CA99F1E0BE475041,232771,>1m <=5m,ATBI DATABASE,,1446950709000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,300214,3959681,35.760895,-83.209874,Cosby Creek,Cosby Creek,2074.744385,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446950709000,GRSM,UNR,,9,,,Gabes Mountain Trail,Cosby Entrance Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,925516800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000F9C657688BCB54C01CA77E644EE44140,232896,0101000020110F0000AEFBDDBE49A961C1899686E5CA4A5041,232776,>1m <=5m,ATBI DATABASE,,1446950711000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,302937,3962144,35.783635,-83.18038,Pigeon River-Cripple Creek,Groundhog Creek,2253.071045,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446950711000,GRSM,UNR,,9,,,Lower Mount Cammerer Trail,Cosby Entrance Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1146355200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed,No,day,cert,ATBI
0101000020E610000022BF1E1621CB54C0810D5AD82BE44140,232897,0101000020110F0000D3056C72EFA861C1F4BF67BAA64A5041,232777,>1m <=5m,ATBI DATABASE,,1446950712000,DERV,HARTFORD,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,303521,3962014,35.782581,-83.17389,Pigeon River-Cripple Creek,Groundhog Creek,2372.256836,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446950712000,GRSM,UNR,,1,,,Lower Mount Cammerer Trail,Cosby Entrance Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1146355200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000E68312247EC754C0DDE22612A8DE4140,232905,0101000020110F00000D906ECBD8A561C1097A331FE1445041,232784,>1m <=5m,ATBI DATABASE,,1446950715000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308554,3957122,35.739497,-83.11707,Big Creek,,2715.122314,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446950715000,GRSM,UNR,,10,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961632000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000032F41D3650C754C064305AE269DE4140,232908,0101000020110F0000AE9065C9B1A561C1D225C20DA0445041,232786,>1m <=5m,ATBI DATABASE,,1446950716000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308803,3956906,35.737599,-83.114267,Big Creek,,2668.51416,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446950716000,GRSM,UNR,,1,,,Baxter Creek Trail,Big Creek Campground Loop Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961632000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000592E9A1C7EC754C0BCEABA1DC5DF4140,232907,0101000020110F0000AB6A16C5D8A561C10BC6FE640B465041,232785,>1m <=5m,ATBI DATABASE,,1446950716000,DERV,COVE CREEK GAP,Great Smoky Mountains National Park,>1m <=5m,Haywood,North Carolina,308575,3958087,35.748196,-83.117068,Big Creek,Big Creek,1876.787476,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446950716000,GRSM,UNR,,2,,,Big Creek Trail,Big Creek Campground Loop Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961545600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,by hand, , ,cert,INHS plant survey
