the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000B93D589154F754C023107ED516BE4140,72949,0101000020110F0000BAC856B079CE61C17E06215BDB225041,72364,>1m <=5m,ATBI DATABASE,,1446864032000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,240123,3930610,35.485065,-83.864532,Lake Cheoah-Little Tennessee River,,2086.922852,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864032000,GRSM,UNR,,7,,,Twentymile Loop Trail,Twenty Mile Trailhead Parking,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020384000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000156C634C17F154C0ECBDC78C7CCB4140,73029,0101000020110F00004DD7A0202DC961C1CE64B2F7D6305041,72439,>1m <=5m,ATBI DATABASE,,1446864072000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249296,3941970,35.589732,-83.767043,Abrams Creek Upper,Cooper Branch,2831.597656,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864072000,GRSM,UNR,,7,,,Cades Cove Horse Trail,Cades Cove Campground Segment A,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000766AB26FFCF054C05C7923DC2CCB4140,73031,0101000020110F00001489405016C961C195B5DDBD83305041,72441,>1m <=5m,ATBI DATABASE,,1446864074000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249437,3941696,35.5873,-83.765403,Abrams Creek Upper,Maynard Creek,2793.541504,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864074000,GRSM,UNR,,7,,,Anthony Creek Trail,Anthony Creek Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000358FA39CFCF054C03AEC778E2CCB4140,73030,0101000020110F000084DB6B7616C961C1A73AC06C83305041,72440,>1m <=5m,ATBI DATABASE,,1446864073000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249436,3941695,35.58729,-83.765414,Abrams Creek Upper,Maynard Creek,2793.541504,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864073000,GRSM,UNR,,7,,,Anthony Creek Trail,Anthony Creek Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000811853767BF054C0452D0934FECA4140,73037,0101000020110F0000BA5E96C6A8C861C118B0180453305041,72447,>1m <=5m,ATBI DATABASE,,1446864077000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,250146,3941518,35.585876,-83.757531,Abrams Creek Upper,Left Prong Anthony Creek,2567.642822,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864077000,GRSM,UNR,,4,,,Russell Field Trail,Laurel Creek Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E289494DF5F054C014AAA8B501CA4140,73033,0101000020110F00007AEF144110C961C1B4D825574B2F5041,72443,>1m <=5m,ATBI DATABASE,,1446864075000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249448,3940682,35.57817,-83.764968,Abrams Creek Upper,,3417.666504,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864075000,GRSM,UNR,,4,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,839462400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000EAD7A6A9ECF054C05A6DD5E003CA4140,73036,0101000020110F00001331BDEA08C961C1FDA8E19A4D2F5041,72446,>1m <=5m,ATBI DATABASE,,1446864076000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249496,3940688,35.578237,-83.764441,Abrams Creek Upper,,3380.623047,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864076000,GRSM,UNR,,7,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000040B2058C27F154C005D07056C6C84140,73026,0101000020110F00002E1A68ED3AC961C1AF569D09022E5041,72437,>1m <=5m,ATBI DATABASE,,1446864071000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249140,3939622,35.568546,-83.768035,Abrams Creek Upper,,3856.480957,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864071000,GRSM,UNR,,5,,,Russell Field Trail,Cades Cove Loop Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000003A99F2003AF154C00C8D5996B2C84140,73025,0101000020110F0000EE8A499A4AC961C143A3846AED2D5041,72436,>1m <=5m,ATBI DATABASE,,1446864071000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249036,3939558,35.567943,-83.769161,Abrams Creek Upper,,3927.147461,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864071000,GRSM,UNR,,7,,,Russell Field Trail,Cades Cove Loop Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000000ED9D31DEAF054C02C723D4E34C84140,73034,0101000020110F0000FCFF24C106C961C1D0FE7891692D5041,72444,>1m <=5m,ATBI DATABASE,,1446864075000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249466,3939118,35.564089,-83.764285,Abrams Creek Upper,,4389.181641,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864075000,GRSM,UNR,,6,,,Appalachian Trail,Cades Cove Loop Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000CF190294E7F054C0FA0FD7D433C84140,73035,0101000020110F0000D5B5409904C961C13A8BB912692D5041,72445,>1m <=5m,ATBI DATABASE,,1446864076000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249480,3939116,35.564075,-83.76413,Abrams Creek Upper,,4373.303711,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864076000,GRSM,UNR,,6,,,Appalachian Trail,Cades Cove Loop Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000009F028BBCBFF354C037C26C5393C54140,73002,0101000020110F0000B37814066FCB61C1587C4308AB2A5041,72414,>1m <=5m,ATBI DATABASE,,1446864058000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245386,3936953,35.543552,-83.808574,Abrams Creek Upper,Lonesome Branch,3542.980469,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864058000,GRSM,UNR,,1,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,874972800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000021F0978130F054C084D44F3AFCC44140,73043,0101000020110F00001090971D69C861C1361BAB520D2A5041,72451,>1m <=5m,ATBI DATABASE,,1446864079000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,250415,3936299,35.538941,-83.752956,Eagle Creek,Tub-Mill Creek,3430.751465,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864079000,GRSM,UNR,,3,,,Eagle Creek Trail,Cades Cove Loop Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902188800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007B71BEE565F154C0B1C237917CC34140,73018,0101000020110F00004FAEB3E16FC961C155A889EA7C285041,72429,>1m <=5m,ATBI DATABASE,,1446864067000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,248666,3935048,35.527232,-83.77184,Eagle Creek,,3578.219727,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864067000,GRSM,UNR,,10,,,Eagle Creek Trail,Cades Cove Loop Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902275200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005126ECDD2AF454C057A14D8A26C34140,73001,0101000020110F0000579E7602CACB61C17C3A682423285041,72413,>1m <=5m,ATBI DATABASE,,1446864058000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,244733,3934868,35.524607,-83.815112,Eagle Creek,Big Tommy Branch,3852.637939,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864058000,GRSM,UNR,,8,,,Appalachian Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902275200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000099355DC1A9F554C0E4FE615AFAC34140,72967,0101000020110F0000E9EB67320FCD61C17EEF962F00295041,72381,>1m <=5m,ATBI DATABASE,,1446864041000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242634,3935646,35.531071,-83.838482,Abrams Creek Upper,Forge Creek,3169.621582,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864041000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000F115126DFDF554C0EE0958D3BEC24140,72961,0101000020110F0000DB602B4256CD61C17ABE02EAB6275041,72376,>1m <=5m,ATBI DATABASE,,1446864038000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,North Carolina,242140,3934591,35.521442,-83.843589,Lake Cheoah-Little Tennessee River,,4340.593262,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864038000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C93D885D4EF454C07C35AF0682C04140,72999,0101000020110F000059BA9228E8CB61C199E7BB4361255041,72411,>1m <=5m,ATBI DATABASE,,1446864057000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,244471,3932583,35.503961,-83.817279,Lake Cheoah-Little Tennessee River,,3411.132324,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864057000,GRSM,UNR,,6,,,Appalachian Trail,Payne Cemetery Access Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,902275200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000004F15EEBD01F654C00A9E63BCBDC24140,72959,0101000020110F0000D4DF86EC59CD61C11F1AECC6B5275041,72374,>1m <=5m,ATBI DATABASE,,1446864037000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,North Carolina,242116,3934588,35.521408,-83.843852,Lake Cheoah-Little Tennessee River,,4337.385254,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864037000,GRSM,UNR,,7,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000D6217627B1F654C0B47349BE1AC34140,72951,0101000020110F0000BF0ECFE6EECD61C17B5AE9D416285041,72366,>1m <=5m,ATBI DATABASE,,1446864033000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241154,3934931,35.524247,-83.854558,Abrams Creek Upper,Moore Springs Branch,4430.708008,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864033000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000003E63E03207F654C0CB90195EBFC44140,72960,0101000020110F00007236F48E5ECD61C1406867CDCD295041,72375,>1m <=5m,ATBI DATABASE,,1446864038000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242136,3936328,35.537083,-83.844185,Abrams Creek Upper,Bower Creek,3357.450684,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864038000,GRSM,UNR,,6,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000093877BE83FF654C0010CF9D71AC44140,72958,0101000020110F000077E5C2B88ECD61C12BF0101822295041,72373,>1m <=5m,ATBI DATABASE,,1446864037000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241806,3935780,35.532062,-83.847646,Abrams Creek Upper,Bower Creek,3791.762695,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864037000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000860125E73FF654C033CF6C8C1AC44140,72957,0101000020110F0000ACFD9FB78ECD61C11DC938C921295041,72372,>1m <=5m,ATBI DATABASE,,1446864036000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241806,3935779,35.532053,-83.847646,Abrams Creek Upper,Bower Creek,3791.762695,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864036000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000657A04C2A4F554C0EEE669CDCAC44140,72971,0101000020110F00008541DBF30ACD61C12652A6BCD9295041,72385,>1m <=5m,ATBI DATABASE,,1446864043000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242682,3936351,35.537432,-83.838177,Abrams Creek Upper,Forge Creek,3174.509521,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864043000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000008DDC66CC52F554C06365A56AF7C44140,72982,0101000020110F000038E62958C5CC61C1EE47264D082A5041,72396,>1m <=5m,ATBI DATABASE,,1446864049000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243140,3936489,35.538794,-83.833174,Abrams Creek Upper,Forge Creek,2848.888184,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864049000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000019C0849F52F554C03FAF5BB8F7C44140,72983,0101000020110F000023580B32C5CC61C1C567429E082A5041,72397,>1m <=5m,ATBI DATABASE,,1446864049000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243141,3936490,35.538803,-83.833164,Abrams Creek Upper,Forge Creek,2848.888184,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864049000,GRSM,UNR,,7,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000002A44F0E53F554C034FE0D72C8C44140,72980,0101000020110F0000B6F42390C5CC61C1C2CBEB46D7295041,72394,>1m <=5m,ATBI DATABASE,,1446864048000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243134,3936330,35.53736,-83.83319,Abrams Creek Upper,Brier Lick Branch,2889.466064,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864048000,GRSM,UNR,,6,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000153A1AE052F554C004313A74C8C44140,72981,0101000020110F0000273BE568C5CC61C1794D3049D7295041,72395,>1m <=5m,ATBI DATABASE,,1446864048000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243135,3936330,35.537361,-83.833179,Abrams Creek Upper,Brier Lick Branch,2889.466064,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864048000,GRSM,UNR,,6,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,837561600000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000047653CAA17F554C05C32E749F4C44140,72995,0101000020110F00006E8B501F93CC61C106756509052A5041,72408,>1m <=5m,ATBI DATABASE,,1446864055000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243467,3936469,35.538698,-83.829565,Abrams Creek Upper,Brier Lick Branch,3126.713379,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864055000,GRSM,UNR,,6,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E8F473D817F554C09BFFBA47F4C44140,72994,0101000020110F0000DA17914693CC61C1E5F02007052A5041,72407,>1m <=5m,ATBI DATABASE,,1446864055000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,243466,3936469,35.538698,-83.829576,Abrams Creek Upper,Brier Lick Branch,3126.713379,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864055000,GRSM,UNR,,6,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
